,audio_tag,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,extraversion,neuroticism,agreeableness,conscientiousness,openness,Partition
2120,CJT7z9PaU68.004.wav,42.934273,0.015212603,42.351364,43.174118,43.521748,1.1703835,0.29725456,0.0,0.0,0.0,0.3912724,1.1328723,0.17427781,0.25027597,0.42806172,0.2537839,1.5722208,1.0496291,6.061391,8.62223,0.18381439,1.95162,13.182549,0.63661104,3.7924283,2.3406415,5.654384,1.869327,6.118277,1.1775031,0.028355092,0.0,0.32643506,0.6278061,6.539494,0.19820866,16.477055,0.19952507,27.229614,0.058944922,748.1781,0.09462892,1341.7673,0.06011906,-197.4559,-0.13363044,1788.9285,0.027302012,838.0061,0.0717894,-196.99469,-0.13273175,2905.8267,0.016534615,799.60223,0.11985203,-197.23785,-0.12442589,-12.165827,-0.017022843,18.306866,0.15709454,0.016117461,0.6101108,-0.03694129,-0.04166655,2.4540253,0.10217994,24.551842,0.12134682,-19.598032,-0.047238912,-13.6296625,-0.32244325,-23.812586,-0.18558648,-11.037002,19.504194,-0.030746209,0.000507124,0.13909155,1.0416667,0.3533569,0.049999997,0.0,2.76,0.0,-24.47713,0.4672897196261683,0.5104166666666666,0.5604395604395604,0.6116504854368932,0.5444444444444444,Train
2122,CJjNcuBLjMM.001.wav,37.6963,0.33972976,28.779442,29.504944,47.15989,18.380447,2.390826,0.0,0.0,0.0,0.09515206,1.2961276,0.047149703,0.06627943,0.09380686,0.04665716,5.35894,8.263924,2.1517475,2.0348675,0.026663087,3.1044512,12.781871,0.45404327,2.4602444,4.665715,14.698053,0.80029076,7.876212,1.2236848,0.054071847,0.37642163,2.0125098,0.35618797,3.4238327,0.8770811,8.861747,1.0583167,12.354844,1.486943,907.21857,0.37921616,1158.9641,0.11004826,-198.072,-0.09890548,1848.8644,0.14135444,1099.5939,0.28537893,-195.7312,-0.14115655,2944.5244,0.11034076,1035.4657,0.10151871,-195.48701,-0.14330222,-13.0028925,-1.2472272,23.270056,0.6816998,0.0031765397,10.561018,0.010852398,0.45313337,0.11481037,1.1698145,17.538269,0.49096468,-1.752398,-15.979791,24.867722,0.48253044,18.359905,1.0680746,-6.4564347,14.829723,0.03610928,0.011625038,0.024243372,1.3015184,0.4385965,0.065,0.005,1.4599999,0.43150896,-41.687557,0.5046728971962617,0.25,0.4945054945054945,0.3398058252427184,0.3888888888888889,Train
2124,CLGJCzz6tIU.001.wav,33.931778,0.0034862887,33.82054,33.949337,34.04738,0.22683716,0.0,0.0,-0.061865233,0.0,0.14442505,0.6063003,0.06649306,0.094054796,0.23227024,0.16577718,1.4162939,1.9351826,1.3547086,0.8653287,0.019332105,0.9198379,4.8816037,1.6784778,3.5080755,3.262153,6.80609,1.0726308,2.74056,2.0704942,0.0064121145,0.0,0.85045964,0.0,-2.1740708,-0.24265732,-0.32577837,-3.937346,0.91758835,6.1591716,615.0327,0.16976054,1554.2705,0.32555172,-197.78099,-0.114371456,1450.9667,0.16523792,1355.6814,0.015929446,-197.69145,-0.11733489,2241.1995,0.060624357,1288.5692,0.1454573,-197.81467,-0.11314428,4.677601,0.35483554,9.687168,0.6037326,0.045602184,0.18802097,0.015815882,0.41630244,0.07020452,0.44246668,6.7392797,1.1454738,-6.0474358,-2.7590978,-4.62158,-1.5822092,2.3002868,1.6201949,-1.9404124,10.09188,0.037383202,0.011383402,0.018493481,2.250804,0.3267974,0.04,0.0,1.495,0.91499996,-50.01639,0.7196261682242993,0.5625,0.6703296703296703,0.4563106796116505,0.5555555555555556,Train
2133,CPtaCNonKlE.001.wav,44.334972,0.2717775,31.688372,51.39503,55.2976,23.609228,62.184525,43.27823,61.880493,0.0,0.30676776,0.80458844,0.08040686,0.31151664,0.4908455,0.41043866,2.2394166,2.2617893,2.5666463,1.725628,0.08366592,0.93234074,4.5465193,3.9624145,-2.536068,-7.1952477,21.562447,0.8936418,3.3488646,2.8993287,0.021174872,0.7084478,1.3439262,0.41670895,6.0963054,0.64091647,-7.1355567,-2.718742,3.5994806,6.6944737,715.2165,0.3121458,978.84393,0.31449702,-160.17334,-0.4667817,1792.7449,0.12816083,1011.6783,0.2950735,-135.61816,-0.6499259,2754.5247,0.058685645,964.7561,0.4202798,-135.06566,-0.65204865,-0.61980826,-33.928883,12.331734,1.3502003,0.039296333,0.6374813,-0.0015765462,-17.202429,0.16569702,0.45814297,11.807504,1.9001943,-5.5904007,-3.581235,37.43759,0.27851722,-0.39014092,-37.043724,2.018818,5.345867,0.026592592,0.015881328,0.04126347,2.238806,3.2,0.095,0.06873863,0.26,0.17568912,-30.86144,0.4672897196261683,0.3645833333333333,0.5714285714285714,0.5728155339805825,0.5333333333333333,Train
2134,CPtaCNonKlE.002.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1278983,1.5282127,0.047145907,0.060751546,0.13202643,0.08488053,10.216953,9.14705,2.5944765,1.9866979,0.028638527,2.931209,9.927581,1.0986501,2.651547,2.7017543,5.4917397,1.75419,2.6571724,3.8592706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.251044,11.395601,0.044421434,0.015612734,0.028910948,1.388889,0.0,0.0,0.0,2.82,0.0,-40.744717,0.3831775700934579,0.5625,0.6043956043956044,0.5242718446601942,0.4444444444444445,Train
2135,CPtaCNonKlE.003.wav,56.984684,0.054529067,54.12992,55.323578,60.859066,6.729145,133.35298,54.309547,227.10144,49.209694,0.09685295,0.7741826,0.044349954,0.057593398,0.14281742,0.09846747,1.3367083,1.4494346,1.3328375,1.0340654,0.016268667,1.6803606,7.969693,1.6520036,-8.193566,-1.2008216,9.077783,1.4444911,4.2396674,1.6267507,0.042043693,0.44013605,1.8234352,0.24719955,0.8147665,1.0166408,-8.527321,-2.1606503,-13.066855,-2.070221,868.3171,0.23642556,952.4537,0.61413515,-193.89418,-0.15544592,1806.1823,0.19013248,936.33484,0.30202088,-164.69135,-0.44061422,2832.5823,0.086361095,1056.1417,0.59667164,-163.20862,-0.45238292,17.470865,0.19736987,0.99658936,4.8334303,0.042320948,0.27084568,0.026114179,0.72951305,0.036046006,0.7487229,-8.880306,-0.5798556,-19.20644,-0.4898329,23.142696,0.63249207,1.370719,5.259949,-0.3798497,8.92903,0.041177604,0.019294163,0.012635285,2.9411764,3.0927837,0.049999997,0.02828427,0.1875,0.2104014,-50.589783,0.4299065420560748,0.5208333333333334,0.5164835164835165,0.5533980582524272,0.611111111111111,Train
2136,CPtaCNonKlE.004.wav,56.501633,0.06460589,54.526634,55.69228,60.678272,6.151638,113.8126,0.0,-57.34284,0.0,0.107012235,0.89602715,0.04106199,0.06394615,0.13589746,0.09483547,1.8218368,1.9128416,0.28396845,0.9255181,0.020947851,1.3458552,9.41972,1.1280897,-9.898735,-1.3079916,4.3120465,2.6680145,6.237057,1.5946567,0.025843875,0.4728871,1.7575998,0.16459239,4.431894,0.6590096,-10.17611,-2.6602886,-1.7338866,-11.87164,655.88684,0.23111804,1023.7764,0.23525953,-199.77167,-0.0528503,1613.8142,0.0838434,1356.298,0.23227581,-181.82979,-0.30862895,2567.2952,0.05514893,1117.2806,0.14877053,-180.68478,-0.31820807,16.63166,0.22246037,1.3019266,8.266376,0.03438955,0.3377854,0.024291903,0.59685844,0.045442283,0.5592008,4.723455,2.9559112,-26.376755,-0.46653345,6.9174604,1.8774903,17.883362,0.38116112,1.1665807,9.358404,0.036424194,0.016962523,0.014080847,4.191617,1.8987342,0.04,0.014142135,0.46666667,0.22125901,-48.1129,0.2616822429906542,0.4166666666666667,0.4615384615384615,0.4271844660194174,0.3888888888888889,Train
2137,CPtaCNonKlE.005.wav,51.461826,0.18743019,38.603786,58.56079,58.703575,20.099789,395.83246,0.0,-2.6965618,0.0,0.16502833,1.5994065,0.049288705,0.061373606,0.123395726,0.07410702,-0.088403985,0.0,2.7274575,0.0,0.052518874,2.1365566,2.8131502,2.8169868,10.151937,0.81419355,-8.955826,-1.398189,25.659777,0.48847577,0.014795163,0.6154087,1.2826198,0.08553563,6.5372844,0.1615896,29.640495,0.39919156,24.808931,0.69865453,819.15735,0.3304474,979.4312,0.20603725,-192.67589,-0.1644489,1819.6354,0.13609874,1108.9681,0.27383724,-142.76422,-0.63325834,2793.709,0.07478021,1001.3135,0.37555662,-148.30725,-0.54898626,8.898156,1.082204,18.454039,0.5535341,0.044084534,0.30724773,0.012200612,2.5075781,0.1448692,1.0909867,4.062101,3.1148415,0.35465905,28.88897,-4.492498,-4.6784616,29.048185,0.6760981,-0.52811676,11.2466955,0.03265529,0.020874182,0.027197964,0.0,3.846154,0.06,0.02,0.35,0.0,-33.67211,0.6168224299065421,0.8020833333333334,0.5604395604395604,0.6116504854368932,0.7,Train
2143,CQR-eM3mTFU.000.wav,48.87172,0.00028622092,48.863018,48.879406,48.881958,0.018939972,0.0,0.0,-0.0105234785,0.0,0.08696429,0.9451036,0.037294324,0.03991978,0.15839647,0.12110214,0.70596105,0.44999936,2.1557565,1.2313567,0.014244833,1.8614497,3.3049593,1.1159439,-0.46009865,-28.761303,10.672164,0.74627197,-0.34443605,-16.264057,0.0,0.0,0.0,0.0,-0.20064197,-1.5618587,-4.256415,-0.014563195,-24.70249,-0.027433373,804.88403,0.15286364,1112.3533,0.043800294,-198.38747,-0.09201318,1779.9038,0.052092485,908.1527,0.043593884,-196.81903,-0.115010746,2807.97,0.053336143,814.6082,0.124236904,-196.50644,-0.12369648,-5.918254,-0.27737182,11.930237,0.09068089,0.04967446,0.0533171,0.020687357,0.0898421,0.002235254,0.11740879,7.4077206,0.20946975,11.96779,0.19893053,2.545673,0.7879678,3.0114372,1.0620291,0.10287129,7.5471835,0.055446688,0.018796518,0.01529857,1.4925374,0.7751938,0.02,0.0,0.62,0.19,-51.34771,0.4859813084112149,0.5520833333333334,0.5604395604395604,0.4854368932038835,0.6777777777777777,Train
2144,CRLsCyMfskE.000.wav,45.310112,0.17506108,37.763157,49.189587,51.219837,13.45668,109.53916,0.0,-142.61179,0.0,0.29281762,1.6670012,0.12105704,0.14573723,0.20594992,0.08489288,1.9432786,1.3731774,3.3218381,0.0,0.1274892,3.1369462,2.0324209,2.983258,-19.515175,-0.56080407,-2.9426103,-2.409381,-15.181655,-0.53620124,0.026053661,0.8477278,1.4607785,0.32118908,4.141081,0.7311146,3.484806,2.5655663,12.1456175,0.63075954,952.22363,0.18763094,1099.2617,0.13248326,-175.03584,-0.3728614,1891.4175,0.064398065,1050.1294,0.21234587,-173.13892,-0.38132557,2853.1401,0.04482342,1013.1076,0.45576334,-173.994,-0.3677045,1.4692683,4.9163184,11.887914,0.54734963,0.08270271,0.17003725,0.012405386,1.6279207,0.82850486,0.9512501,8.371634,1.0388882,-37.849552,-0.49861923,-1.4439536,-9.606234,-25.52734,-0.64046127,3.0697842,3.3346708,0.06619843,0.01080326,0.019428294,0.44642857,1.369863,0.09333333,0.08259674,0.6166667,0.3166842,-26.963137,0.7850467289719627,0.6979166666666666,0.5384615384615384,0.6310679611650486,0.6666666666666666,Train
2146,CRLsCyMfskE.002.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123922594,0.19593218,0.109986305,0.11460461,0.13186215,0.021875843,0.1348976,0.07459846,0.45335925,0.22306779,0.012552616,0.5013837,3.3519197,0.7646917,-14.786257,-0.21763349,-4.8402753,-0.5926114,-13.469652,-0.3009674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6030983,4.727445,0.06597837,0.010943617,0.012616178,1.6483517,0.0,0.0,0.0,1.76,0.0,-56.01976,0.4392523364485981,0.5104166666666666,0.4725274725274725,0.5145631067961165,0.4666666666666667,Train
2155,CUiG7UZ9A3k.004.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14452411,0.3106662,0.10898477,0.12278885,0.18499511,0.07601035,1.0171689,0.5488416,0.7532443,0.3581665,0.018453311,0.45408267,5.576452,0.8123095,6.0122137,1.1223472,4.546476,1.4360043,0.38367015,16.724676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.6954358,9.065649,0.020940593,0.0051527787,0.01881881,3.267974,0.0,0.0,0.0,1.4699999,0.0,-49.883656,0.691588785046729,0.65625,0.6263736263736264,0.7475728155339806,0.611111111111111,Train
2156,CUiG7UZ9A3k.005.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15368003,0.39129785,0.11403893,0.12854668,0.19038819,0.07634926,3.4534957,1.602421,0.46535316,0.18140288,0.02474741,0.9191989,7.4407635,0.68668336,7.4799547,0.8459053,10.10555,0.6580959,0.28313202,16.260983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.638618,11.826683,0.009674106,0.0032206795,0.022064297,1.3605443,0.0,0.0,0.0,1.41,0.0,-48.26118,0.4859813084112149,0.5520833333333334,0.6923076923076923,0.5922330097087379,0.6222222222222222,Train
2162,C_NtwmmF2Ys.000.wav,39.07883,0.094643034,37.28283,38.11828,39.58593,2.3031006,230.37198,0.0,-69.517166,60.401234,1.2124015,0.32911798,1.0205287,1.0740801,1.1994883,0.17895961,2.4803338,2.5118694,1.8966614,1.4572972,0.7378212,0.32085517,24.275564,0.17072107,4.11975,0.8962985,-1.693033,-3.1567428,-9.846277,-0.7432314,0.024966238,1.2400111,0.79764485,0.7268333,10.55,0.3175224,9.626652,1.211237,32.305244,0.22231376,817.8569,0.25219643,1387.007,0.139822,-187.01157,-0.26705527,1878.954,0.13010378,1196.6763,0.1263727,-184.78497,-0.2767728,2959.546,0.07588083,1096.4512,0.5174222,-185.24089,-0.2682511,-19.341564,-0.44417942,32.20989,0.2615462,0.06752318,0.2500934,-0.04201774,-0.25893873,1.1567173,0.389601,28.03813,0.17940341,4.5922856,1.5431134,-14.159263,-0.4427075,-27.794949,-0.37996054,-12.6513815,21.732979,0.041890197,-0.02176439,0.69788396,0.7731959,0.25940338,0.33499998,0.13499999,2.33,2.0969977,-15.691131,0.2803738317757009,0.2395833333333333,0.2967032967032966,0.2427184466019417,0.3222222222222222,Train
2163,C_NtwmmF2Ys.001.wav,36.281715,0.07823577,34.072838,34.631374,40.482525,6.409687,30.391035,0.0,-14.724787,12.133516,1.1707728,0.30866387,1.0144736,1.058404,1.1559708,0.14149725,3.9715793,3.8456588,5.4914637,5.3531933,0.7459803,0.33073685,26.503036,0.09898246,2.1979725,1.6355221,-1.8146933,-2.385262,-8.49368,-0.4755609,0.016465917,0.7923297,1.206622,0.28824437,5.0007577,0.52984494,1.2355341,6.850528,23.305738,0.15677823,570.719,0.33693495,1457.0923,0.11204926,-181.43492,-0.31804788,1552.6105,0.065815546,1104.4744,0.24576089,-179.81914,-0.3249899,2718.4426,0.05804611,1014.06903,0.44047993,-181.23216,-0.30085057,-11.0434065,-0.41590577,23.68422,0.15292493,0.044602584,0.24800691,-0.028405102,-0.2486123,1.0950679,0.3485255,26.586138,0.14251581,0.53517544,11.892091,-9.623977,-0.6741294,-9.424155,-0.662793,-13.034897,22.554064,0.042467263,-0.022406204,0.7027251,1.0217113,0.64267355,0.162,0.115654655,1.1433333,1.0907286,-19.252375,0.1401869158878504,0.1354166666666666,0.4065934065934066,0.2621359223300971,0.2111111111111111,Train
2164,C_NtwmmF2Ys.002.wav,34.943783,0.08898411,34.392998,34.722797,35.98791,1.5949135,19.873928,13.191845,34.60111,0.0,2.1252038,0.23396622,1.7843378,1.9317217,2.5259774,0.7416396,10.963067,7.967547,7.54755,6.7226825,1.5754261,0.26383534,23.351925,0.13169302,0.9049046,4.2954974,-1.2139227,-4.1946554,-12.58435,-0.588644,0.015099491,0.9674336,0.9837324,0.48058578,6.0320706,0.3657824,-2.3508952,-4.0131135,20.897635,0.30425787,636.44763,0.2912102,1544.4648,0.1570124,-167.54918,-0.42981553,1633.2292,0.10242495,1197.6042,0.1847678,-167.34622,-0.4127874,2709.5718,0.057787914,893.3477,0.4063069,-168.03676,-0.4023615,-13.570227,-0.25153345,22.71417,0.27484986,0.04412837,0.23091976,-0.03631931,-0.22524723,1.9356617,0.24848342,24.30056,0.15185492,1.3219247,4.678903,-4.2816334,-1.9656625,-24.589499,-0.3295389,-11.45837,19.82478,0.041256536,-0.025166063,1.4987656,4.0476193,1.4457831,0.11333333,0.17084756,0.5566667,0.5294231,-12.359648,0.1682242990654205,0.1562499999999999,0.2967032967032966,0.233009708737864,0.3,Train
2165,C_NtwmmF2Ys.003.wav,37.26771,0.0045475317,37.104435,37.251797,37.430878,0.32644272,0.0,0.0,-0.08902969,0.0,1.8909069,0.15477736,1.6948485,1.8133966,1.9903959,0.29554737,5.356967,3.1459782,6.1349454,6.704851,1.4204637,0.23603122,22.694063,0.122340165,0.20744772,14.544821,-1.8795204,-1.672813,-9.6180935,-0.42876446,0.01830437,0.0,1.6519752,0.0,6.137766,0.094403125,-5.2800956,-0.1159919,25.895548,0.08537604,438.8689,0.1534307,1361.8627,0.07088224,-200.03209,-0.06387384,1411.7527,0.02558636,1047.4532,0.049075104,-199.35283,-0.081647545,2579.9614,0.039964203,927.26733,0.11545567,-199.5225,-0.07307204,-9.774845,-0.12552066,21.691689,0.25289318,0.04847611,0.19745182,-0.02695924,-0.09864374,2.2676926,0.3308987,25.547228,0.10626909,-6.0522227,-0.31290802,-11.417174,-0.48847574,-17.387564,-0.31676167,-10.942459,19.605473,0.04183522,-0.024608782,1.4083041,3.8016531,0.16666667,0.04,0.0,2.965,2.2749999,-15.358951,0.1121495327102803,0.0624999999999999,0.2857142857142857,0.1359223300970873,0.2333333333333333,Train
2166,C_NtwmmF2Ys.004.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0780933,0.09642273,1.014627,1.0509629,1.116193,0.10156608,3.1746,2.483623,1.9425737,1.7865337,0.7065649,0.23707221,25.961367,0.117642574,4.0369487,0.9681769,0.056576982,70.54505,-7.8320174,-0.52977335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.675513,22.729567,0.025825147,-0.024431197,0.70894533,4.1666665,0.0,0.0,0.0,4.98,0.0,-21.225689,0.2242990654205607,0.2604166666666667,0.4285714285714285,0.3300970873786408,0.2666666666666666,Train
2167,C_NtwmmF2Ys.005.wav,35.174534,0.028838165,34.131714,35.389614,36.193924,2.06221,16.33022,14.019239,11.02937,8.935992,1.1202395,0.207565,1.0125817,1.0549483,1.1235511,0.110969424,5.3764505,6.5349326,2.2662554,5.160604,0.7429349,0.32683894,26.387684,0.12540118,2.975112,1.0026305,-0.5428025,-6.5159764,-8.3794365,-0.4753266,0.021918934,0.62351763,1.5081455,0.4181515,4.797543,0.31791893,1.0684867,5.8254185,28.098785,0.13115959,519.222,0.22885057,1451.5643,0.10848272,-189.43007,-0.24451011,1550.0071,0.08909872,1078.0961,0.1535811,-188.71161,-0.24351455,2747.5125,0.06704159,1059.3671,0.22679481,-189.68019,-0.22318581,-13.682337,-0.15401486,26.757496,0.11148499,0.054600973,0.25528175,-0.028912157,-0.17393148,1.2284312,0.36973736,29.428284,0.08728973,2.7752383,1.5109574,-5.355851,-1.1013182,-8.491371,-0.53786576,-13.103918,22.632528,0.041440513,-0.022696145,0.70512456,1.4705882,0.3717472,0.16499999,0.015,5.02,0.0,-20.103476,0.2242990654205607,0.1770833333333333,0.3736263736263736,0.2038834951456311,0.3666666666666667,Train
2171,CdUYBux3Vn8.000.wav,26.73379,0.0053728544,26.569538,26.726158,26.896172,0.32663345,0.0,0.0,-0.024765287,0.0,0.49515557,1.2171066,0.23410407,0.2924429,0.43485808,0.20075402,7.177736,5.021851,1.9243666,0.0,0.12002541,1.5860177,14.00775,0.3217608,-6.941909,-0.8083787,5.7662215,0.6455896,-1.1155455,-8.598952,0.0028369918,0.2108939,0.7979015,0.38877705,6.612113,0.21664076,-5.9345517,-0.27811953,3.649098,0.36812732,639.10126,0.4578597,1656.527,0.24773958,-184.74428,-0.29590765,1593.6111,0.1286282,1114.8337,0.17382796,-185.00104,-0.2908792,2654.1394,0.07356245,946.3528,0.21528795,-185.36462,-0.28395587,-5.556724,-0.15708071,14.390598,0.09870844,0.04777226,0.10123057,-0.030503726,-0.10961126,0.6583405,0.079740115,24.79131,0.07074827,-22.356745,-0.098455705,7.419523,0.4147548,-29.240467,-0.13186894,-2.5845625,9.713204,0.011476469,0.008230646,0.08033706,0.5464481,0.56179774,0.13,0.0,1.63,0.0,-25.346819,0.663551401869159,0.7812499999999999,0.6813186813186812,0.5436893203883495,0.7444444444444444,Val
2173,CdUYBux3Vn8.002.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3596267,0.4458197,0.22253913,0.28036073,0.543976,0.32143688,2.5845687,0.87301695,2.5689237,1.7707531,0.07123024,0.54031205,9.498791,0.8064312,-7.9299536,-0.70196694,0.097748466,37.684643,1.6829809,2.5904992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.41455334,8.6273,0.011227806,0.009468404,0.071545444,2.714932,0.0,0.0,0.0,2.1499999,0.0,-40.18746,0.4392523364485981,0.59375,0.3736263736263736,0.3786407766990291,0.611111111111111,Val
2174,CdUYBux3Vn8.005.wav,46.91919,0.087821536,45.77369,46.078476,46.636383,0.8626938,35.16581,20.47769,203.12859,187.29921,1.4223068,0.5872145,0.59338146,1.1752579,2.2866657,1.6932843,13.081845,6.924917,6.0746036,4.169928,0.62031895,0.9116028,2.41095,2.936576,-18.170177,-0.63867646,-8.29097,-1.4890629,-9.435183,-1.8287327,0.016479412,1.970994,1.0602231,0.5955425,8.7751875,0.5392599,4.392024,2.939666,4.5218716,2.0818865,941.436,0.25480503,1009.2033,0.15599793,-116.25072,-0.8507927,2057.3818,0.13450831,808.0914,0.37618434,-107.86396,-0.88093674,2937.5256,0.080594234,852.9205,0.31813976,-105.97435,-0.91405326,1.7838565,3.8728645,7.413294,0.9225231,0.05333855,0.40084904,0.0025783638,3.92456,0.92367786,0.5987153,4.079414,1.5798892,-25.138243,-0.41649598,-11.963753,-1.0936333,-24.211044,-0.43417254,5.5262027,4.691884,0.023866333,0.013477745,0.36734256,2.734375,1.1952192,0.39333332,0.25525588,0.62,0.07,-17.408924,0.5514018691588786,0.6458333333333333,0.6153846153846153,0.5825242718446602,0.5888888888888889,Val
